bout_id,fighter_id,round,fighter,h_ss_s,h_ss_s_pr_di,h_ss_s_p15m,h_ss_s_p15m_di,h_ss_a,h_ss_a_pr_di,h_ss_a_p15m,h_ss_a_p15m_di,b_ss_s,b_ss_s_pr_di,b_ss_s_p15m,b_ss_s_p15m_di,b_ss_a,b_ss_a_pr_di,b_ss_a_p15m,b_ss_a_p15m_di,l_ss_s,l_ss_s_pr_di,l_ss_s_p15m,l_ss_s_p15m_di,l_ss_a,l_ss_a_pr_di,l_ss_a_p15m,l_ss_a_p15m_di
019eca4a900ed793,8f2d9ee27f206f1f,1,Evan Tanner,19,13,57.382550335570464,39.26174496644295,26,18,78.5234899328859,54.36241610738254,11,11,33.22147651006711,33.22147651006711,12,12,36.241610738255034,36.241610738255034,2,2,6.040268456375839,6.040268456375839,2,2,6.040268456375839,6.040268456375839
01a4827b3596d111,032cc3922d871c7f,1,Khabib Nurmagomedov,7,7,21.0,21.0,11,10,33.0,30.0,0,0,0.0,0.0,0,-2,0.0,-6.0,1,-1,3.0,-3.0,1,-2,3.0,-6.0
01a4827b3596d111,032cc3922d871c7f,2,Khabib Nurmagomedov,9,4,27.0,12.0,22,-1,66.0,-3.0,2,0,6.0,0.0,2,-2,6.0,-6.0,2,1,6.0,3.0,2,1,6.0,3.0
01a4827b3596d111,032cc3922d871c7f,3,Khabib Nurmagomedov,0,0,0.0,0.0,2,0,14.285714285714285,0.0,1,1,7.142857142857142,7.142857142857142,1,0,7.142857142857142,0.0,0,-2,0.0,-14.285714285714285,0,-2,0.0,-14.285714285714285
01be9ab42f1fd8e6,b12fc8a41e82d3a2,3,Joby Sanchez,3,-3,9.0,-9.0,26,8,78.0,24.0,0,-1,0.0,-3.0,1,-2,3.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0
01be9ab42f1fd8e6,b12fc8a41e82d3a2,1,Joby Sanchez,3,-1,9.0,-3.0,18,-1,54.0,-3.0,1,1,3.0,3.0,5,4,15.0,12.0,0,-7,0.0,-21.0,0,-7,0.0,-21.0
01be9ab42f1fd8e6,b12fc8a41e82d3a2,2,Joby Sanchez,10,7,30.0,21.0,31,13,93.0,39.0,3,2,9.0,6.0,5,4,15.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0
01c67a3990800dc3,49858bf46dabf6fb,1,Nordine Taleb,5,3,15.0,9.0,14,-3,42.0,-9.0,4,3,12.0,9.0,6,4,18.0,12.0,2,2,6.0,6.0,4,4,12.0,12.0
01c67a3990800dc3,49858bf46dabf6fb,2,Nordine Taleb,9,9,27.0,27.0,13,12,39.0,36.0,13,13,39.0,39.0,13,12,39.0,36.0,0,0,0.0,0.0,0,0,0.0,0.0
01c67a3990800dc3,49858bf46dabf6fb,3,Nordine Taleb,10,9,30.0,27.0,16,7,48.0,21.0,5,5,15.0,15.0,7,5,21.0,15.0,0,0,0.0,0.0,2,2,6.0,6.0
01c9acf719298187,4e06913c91da5200,1,Krzysztof Jotko,4,1,12.0,3.0,14,-8,42.0,-24.0,0,-3,0.0,-9.0,3,-6,9.0,-18.0,3,-5,9.0,-15.0,6,-2,18.0,-6.0
01c9acf719298187,4e06913c91da5200,2,Krzysztof Jotko,9,2,27.0,6.0,23,5,69.0,15.0,3,1,9.0,3.0,3,-1,9.0,-3.0,0,-3,0.0,-9.0,0,-3,0.0,-9.0
01c9acf719298187,4e06913c91da5200,3,Krzysztof Jotko,5,-8,33.088235294117645,-52.94117647058824,25,1,165.44117647058823,6.617647058823536,0,-1,0.0,-6.617647058823529,0,-2,0.0,-13.235294117647058,0,-6,0.0,-39.705882352941174,0,-6,0.0,-39.705882352941174
01d4d1d8bcb014cf,5aedf14771ca82d2,2,Wilson Reis,9,-7,27.0,-21.0,18,-9,54.0,-27.0,0,0,0.0,0.0,0,-1,0.0,-3.0,2,2,6.0,6.0,2,2,6.0,6.0
01d4d1d8bcb014cf,5aedf14771ca82d2,1,Wilson Reis,5,-6,15.0,-18.0,18,-4,54.0,-12.0,0,-2,0.0,-6.0,0,-2,0.0,-6.0,3,3,9.0,9.0,7,7,21.0,21.0
01d4d1d8bcb014cf,5aedf14771ca82d2,3,Wilson Reis,2,-9,6.0,-27.0,11,-9,33.0,-27.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,6.0,0.0,5,1,15.0,3.0
01d71345ba7ea6f9,fa315e6c77eee106,1,Brandon Vera,10,-6,30.0,-18.0,13,-24,39.0,-72.0,1,-1,3.0,-3.0,2,0,6.0,0.0,2,0,6.0,0.0,3,1,9.0,3.0
01d71345ba7ea6f9,fa315e6c77eee106,2,Brandon Vera,11,3,33.0,9.0,25,-6,75.0,-18.0,5,5,15.0,15.0,5,4,15.0,12.0,2,-2,6.0,-6.0,2,-2,6.0,-6.0
01d71345ba7ea6f9,fa315e6c77eee106,3,Brandon Vera,6,-5,18.0,-15.0,24,-22,72.0,-66.0,6,3,18.0,9.0,7,4,21.0,12.0,5,1,15.0,3.0,5,0,15.0,0.0
01e5e4099f03f20e,523fa774700d7d3f,2,Court McGee,8,-18,24.0,-54.0,46,-14,138.0,-42.0,5,4,15.0,12.0,6,4,18.0,12.0,3,3,9.0,9.0,5,5,15.0,15.0
01e5e4099f03f20e,523fa774700d7d3f,1,Court McGee,11,-2,33.0,-6.0,36,-1,108.0,-3.0,2,1,6.0,3.0,4,1,12.0,3.0,5,5,15.0,15.0,5,5,15.0,15.0
01e5e4099f03f20e,523fa774700d7d3f,3,Court McGee,12,-4,36.0,-12.0,47,-3,141.0,-9.0,8,6,24.0,18.0,12,10,36.0,30.0,4,3,12.0,9.0,6,5,18.0,15.0
01f396a7372dc8ff,eabf206b162b3b83,2,Silva Paul Craig,11,9,83.19327731092437,68.0672268907563,18,13,136.1344537815126,98.31932773109244,1,-1,7.563025210084034,-7.563025210084034,1,-1,7.563025210084034,-7.563025210084034,1,1,7.563025210084034,7.563025210084034,1,-1,7.563025210084034,-7.563025210084034
01f396a7372dc8ff,eabf206b162b3b83,1,Silva Paul Craig,10,5,30.0,15.0,19,11,57.0,33.0,8,3,24.0,9.0,10,5,30.0,15.0,0,-2,0.0,-6.0,0,-2,0.0,-6.0
0212461ac95ae690,98f6da59d765ec94,2,Charlie Brenneman,1,0,3.0,0.0,6,-3,18.0,-9.0,0,-3,0.0,-9.0,1,-3,3.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0
0212461ac95ae690,98f6da59d765ec94,3,Charlie Brenneman,1,-4,3.0,-12.0,6,-11,18.0,-33.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
0212461ac95ae690,98f6da59d765ec94,1,Charlie Brenneman,7,4,21.0,12.0,11,2,33.0,6.0,1,-1,3.0,-3.0,1,-2,3.0,-6.0,1,-1,3.0,-3.0,1,-2,3.0,-6.0
0239f24134022656,492b202d2064e7a9,1,Fabricio Werdum,26,23,158.1081081081081,139.86486486486484,52,36,316.2162162162162,218.9189189189189,2,2,12.162162162162161,12.162162162162161,3,3,18.243243243243242,18.243243243243242,3,3,18.243243243243242,18.243243243243242,3,3,18.243243243243242,18.243243243243242
0261adcfc6e49150,84ff027394f7e470,1,Gregor Gillespie,3,3,9.0,9.0,7,3,21.0,9.0,6,6,18.0,18.0,6,6,18.0,18.0,3,3,9.0,9.0,3,3,9.0,9.0
0261adcfc6e49150,84ff027394f7e470,2,Gregor Gillespie,35,34,105.35117056856187,102.34113712374581,51,44,153.51170568561872,132.44147157190633,4,4,12.040133779264213,12.040133779264213,4,3,12.040133779264213,9.03010033444816,0,0,0.0,0.0,0,0,0.0,0.0
026c4a26106cc158,b1b0729d27936f2f,2,Belal Muhammad,21,18,63.0,54.0,37,3,111.0,9.0,4,3,12.0,9.0,6,2,18.0,6.0,4,4,12.0,12.0,5,4,15.0,12.0
026c4a26106cc158,b1b0729d27936f2f,3,Belal Muhammad,16,14,48.0,42.0,33,6,99.0,18.0,3,1,9.0,3.0,3,-2,9.0,-6.0,1,0,3.0,0.0,1,0,3.0,0.0
026c4a26106cc158,b1b0729d27936f2f,1,Belal Muhammad,8,5,24.0,15.0,29,-12,87.0,-36.0,1,1,3.0,3.0,2,-3,6.0,-9.0,12,8,36.0,24.0,14,9,42.0,27.0
026e64f70e319e00,dbaaf42313af90fa,2,Joe Doerksen,2,-9,6.0,-27.0,7,-11,21.0,-33.0,2,-1,6.0,-3.0,3,0,9.0,0.0,1,0,3.0,0.0,1,0,3.0,0.0
026e64f70e319e00,dbaaf42313af90fa,3,Joe Doerksen,1,-15,5.806451612903226,-87.09677419354838,4,-16,23.225806451612904,-92.90322580645162,0,-2,0.0,-11.612903225806452,0,-2,0.0,-11.612903225806452,0,-1,0.0,-5.806451612903226,0,-1,0.0,-5.806451612903226
026e64f70e319e00,dbaaf42313af90fa,1,Joe Doerksen,0,-1,0.0,-3.0,5,-1,15.0,-3.0,3,3,9.0,9.0,4,4,12.0,12.0,0,-2,0.0,-6.0,0,-3,0.0,-9.0
02731f017c838ad4,e9ac7bfb65c25497,3,John Phillips,1,-12,3.6734693877551026,-44.08163265306123,8,-9,29.38775510204082,-33.06122448979592,0,-1,0.0,-3.6734693877551026,0,-1,0.0,-3.6734693877551026,0,0,0.0,0.0,0,0,0.0,0.0
02731f017c838ad4,e9ac7bfb65c25497,1,John Phillips,2,-29,6.0,-87.0,26,-30,78.0,-90.0,3,-17,9.0,-51.0,8,-17,24.0,-51.0,7,-2,21.0,-6.0,10,1,30.0,3.0
02731f017c838ad4,e9ac7bfb65c25497,2,John Phillips,18,-12,54.0,-36.0,74,20,222.0,60.0,13,1,39.0,3.0,21,5,63.0,15.0,7,0,21.0,0.0,7,-2,21.0,-6.0
02732ebb104793d2,f53c1f4ceeed8c08,1,Dustin Ortiz,7,6,420.0,360.0,9,3,540.0,180.0,1,1,60.0,60.0,1,1,60.0,60.0,0,0,0.0,0.0,0,0,0.0,0.0
02822c35ffef5a50,c96d9178c9ed9e62,4,Tim Elliott,1,-4,3.0,-12.0,4,-5,12.0,-15.0,1,0,3.0,0.0,3,1,9.0,3.0,0,-1,0.0,-3.0,0,-2,0.0,-6.0
02822c35ffef5a50,c96d9178c9ed9e62,5,Tim Elliott,0,-1,0.0,-3.0,1,-1,3.0,-3.0,1,0,3.0,0.0,2,1,6.0,3.0,0,0,0.0,0.0,2,2,6.0,6.0
02822c35ffef5a50,c96d9178c9ed9e62,1,Tim Elliott,8,4,24.0,12.0,15,2,45.0,6.0,4,3,12.0,9.0,6,4,18.0,12.0,0,-2,0.0,-6.0,1,-1,3.0,-3.0
02822c35ffef5a50,c96d9178c9ed9e62,2,Tim Elliott,2,-2,6.0,-6.0,11,2,33.0,6.0,1,0,3.0,0.0,5,3,15.0,9.0,1,-2,3.0,-6.0,1,-3,3.0,-9.0
02822c35ffef5a50,c96d9178c9ed9e62,3,Tim Elliott,4,2,12.0,6.0,5,-1,15.0,-3.0,1,1,3.0,3.0,4,4,12.0,12.0,0,-2,0.0,-6.0,1,-3,3.0,-9.0
0294253e4a5b4725,dc9572dd6ec74859,1,Colby Covington,8,3,24.0,9.0,16,1,48.0,3.0,3,1,9.0,3.0,3,1,9.0,3.0,1,0,3.0,0.0,1,0,3.0,0.0
0294253e4a5b4725,dc9572dd6ec74859,2,Colby Covington,7,4,21.0,12.0,16,4,48.0,12.0,3,3,9.0,9.0,4,4,12.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0
0294253e4a5b4725,dc9572dd6ec74859,3,Colby Covington,4,3,26.086956521739133,19.56521739130435,6,2,39.130434782608695,13.043478260869563,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-6.521739130434783,0,-1,0.0,-6.521739130434783
029cd254fe02d4b8,a56607a451e4c70d,2,Chris Wilson,2,-4,6.0,-12.0,6,-4,18.0,-12.0,0,-5,0.0,-15.0,0,-5,0.0,-15.0,0,0,0.0,0.0,0,-3,0.0,-9.0
029cd254fe02d4b8,a56607a451e4c70d,1,Chris Wilson,3,0,9.0,0.0,14,-3,42.0,-9.0,7,6,21.0,18.0,7,5,21.0,15.0,1,-3,3.0,-9.0,2,-4,6.0,-12.0
029cd254fe02d4b8,a56607a451e4c70d,3,Chris Wilson,5,-5,15.0,-15.0,14,-5,42.0,-15.0,2,0,6.0,0.0,7,5,21.0,15.0,2,-7,6.0,-21.0,2,-10,6.0,-30.0
02a183fa803a33fe,f95381efb3051d81,1,Hugo Viana,6,2,18.0,6.0,24,8,72.0,24.0,0,-10,0.0,-30.0,1,-13,3.0,-39.0,4,2,12.0,6.0,4,1,12.0,3.0
02a183fa803a33fe,f95381efb3051d81,2,Hugo Viana,3,-6,9.0,-18.0,11,-4,33.0,-12.0,2,-2,6.0,-6.0,4,0,12.0,0.0,0,-5,0.0,-15.0,0,-7,0.0,-21.0
02a183fa803a33fe,f95381efb3051d81,3,Hugo Viana,0,-26,0.0,-101.7391304347826,1,-35,3.913043478260869,-136.9565217391304,0,-2,0.0,-7.826086956521738,1,-2,3.913043478260869,-7.826086956521738,0,0,0.0,0.0,0,0,0.0,0.0
02a373f6503b3530,63def5a5662a6917,2,Junior Dos,1,-17,3.0,-51.0,7,-24,21.0,-72.0,1,-5,3.0,-15.0,1,-6,3.0,-18.0,0,0,0.0,0.0,0,0,0.0,0.0
02a373f6503b3530,63def5a5662a6917,4,Junior Dos,6,0,18.0,0.0,26,2,78.0,6.0,6,3,18.0,9.0,8,5,24.0,15.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
02a373f6503b3530,63def5a5662a6917,5,Junior Dos,7,-3,21.0,-9.0,16,-7,48.0,-21.0,6,3,18.0,9.0,6,3,18.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0
02a373f6503b3530,63def5a5662a6917,3,Junior Dos,6,-7,18.0,-21.0,19,-15,57.0,-45.0,7,-1,21.0,-3.0,11,2,33.0,6.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
02a373f6503b3530,63def5a5662a6917,1,Junior Dos,12,-23,36.0,-69.0,34,-47,102.0,-141.0,5,0,15.0,0.0,9,4,27.0,12.0,0,-2,0.0,-6.0,0,-2,0.0,-6.0
02ace8fdd83c6480,c17041f1bb5768d8,1,Alex White,10,3,30.0,9.0,33,4,99.0,12.0,7,5,21.0,15.0,10,7,30.0,21.0,8,8,24.0,24.0,9,9,27.0,27.0
02ace8fdd83c6480,c17041f1bb5768d8,2,Alex White,14,10,42.0,30.0,42,6,126.0,18.0,10,7,30.0,21.0,16,9,48.0,27.0,6,5,18.0,15.0,8,7,24.0,21.0
02ace8fdd83c6480,c17041f1bb5768d8,3,Alex White,12,6,36.0,18.0,40,9,120.0,27.0,10,10,30.0,30.0,13,12,39.0,36.0,1,1,3.0,3.0,1,1,3.0,3.0
02b39d683f027517,cc6f9d1e89f3449a,1,Manvel Gamburyan,6,3,18.0,9.0,17,-3,51.0,-9.0,3,3,9.0,9.0,3,2,9.0,6.0,1,-8,3.0,-24.0,2,-10,6.0,-30.0
02b39d683f027517,cc6f9d1e89f3449a,2,Manvel Gamburyan,0,-11,0.0,-215.2173913043478,1,-17,19.565217391304348,-332.6086956521739,0,0,0.0,0.0,0,0,0.0,0.0,1,-2,19.565217391304348,-39.13043478260869,1,-2,19.565217391304348,-39.13043478260869
02bdb7a5b2986571,6751eacd16bd59bc,1,Josh Culibao,4,-5,12.0,-15.0,12,-7,36.0,-21.0,3,-10,9.0,-30.0,5,-15,15.0,-45.0,1,1,3.0,3.0,1,1,3.0,3.0
02bdb7a5b2986571,6751eacd16bd59bc,2,Josh Culibao,3,-26,14.917127071823206,-129.2817679558011,9,-37,44.751381215469614,-183.9779005524862,1,-3,4.972375690607735,-14.917127071823206,1,-4,4.972375690607735,-19.88950276243094,0,0,0.0,0.0,0,-1,0.0,-4.972375690607735
02c54d382fb1c347,ee9d73f4fee9cbdd,2,Antonio Rodrigo Nogueira,0,-8,0.0,-63.15789473684212,9,-18,71.05263157894738,-142.10526315789474,0,0,0.0,0.0,0,0,0.0,0.0,2,2,15.78947368421053,15.78947368421053,2,2,15.78947368421053,15.78947368421053
02c54d382fb1c347,ee9d73f4fee9cbdd,1,Antonio Rodrigo Nogueira,8,-14,24.0,-42.0,26,-38,78.0,-114.0,0,-2,0.0,-6.0,1,-2,3.0,-6.0,0,-5,0.0,-15.0,0,-7,0.0,-21.0
02d2da0420fbdd39,7d21de9c6d7c98b2,2,Rich Clementi,5,3,15.0,9.0,9,5,27.0,15.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0,1,1,3.0,3.0
02d2da0420fbdd39,7d21de9c6d7c98b2,1,Rich Clementi,3,-5,9.0,-15.0,18,-15,54.0,-45.0,1,-1,3.0,-3.0,1,-4,3.0,-12.0,3,-4,9.0,-12.0,4,-5,12.0,-15.0
02d2da0420fbdd39,7d21de9c6d7c98b2,3,Rich Clementi,6,3,18.0,9.0,13,4,39.0,12.0,1,0,3.0,0.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
02e3699be1d8daa2,c6aee362c7a7d482,1,Randy Brown,12,11,36.0,33.0,37,23,111.0,69.0,6,6,18.0,18.0,7,7,21.0,21.0,4,-1,12.0,-3.0,4,-4,12.0,-12.0
02e3699be1d8daa2,c6aee362c7a7d482,2,Randy Brown,18,16,190.58823529411762,169.41176470588232,31,21,328.235294117647,222.35294117647055,0,0,0.0,0.0,1,1,10.588235294117645,10.588235294117645,2,-1,21.17647058823529,-10.588235294117649,2,-1,21.17647058823529,-10.588235294117649
02f4277726712796,ba1e6cb3d43f7430,1,Justin Ledet,45,34,135.0,102.0,99,46,297.0,138.0,0,-4,0.0,-12.0,0,-7,0.0,-21.0,0,-15,0.0,-45.0,0,-18,0.0,-54.0
02f4277726712796,ba1e6cb3d43f7430,2,Justin Ledet,37,29,111.0,87.0,69,30,207.0,90.0,2,-1,6.0,-3.0,2,-3,6.0,-9.0,0,-8,0.0,-24.0,0,-10,0.0,-30.0
02f4277726712796,ba1e6cb3d43f7430,3,Justin Ledet,29,22,87.0,66.0,60,32,180.0,96.0,0,0,0.0,0.0,0,-2,0.0,-6.0,0,-3,0.0,-9.0,0,-4,0.0,-12.0
02f5621f480ad1d4,751de04455cfaac0,2,Calvin Kattar,17,9,90.53254437869822,47.928994082840234,38,8,202.36686390532543,42.603550295857985,5,3,26.62721893491124,15.976331360946745,5,3,26.62721893491124,15.976331360946745,4,-3,21.301775147928993,-15.976331360946745,4,-4,21.301775147928993,-21.301775147928993
02f5621f480ad1d4,751de04455cfaac0,1,Calvin Kattar,15,-1,45.0,-3.0,54,18,162.0,54.0,7,0,21.0,0.0,8,-2,24.0,-6.0,4,-13,12.0,-39.0,4,-14,12.0,-42.0
031647c36d12788f,f1d64ae34e088832,1,Charles Jourdain,3,-15,9.0,-45.0,22,-20,66.0,-60.0,2,-4,6.0,-12.0,7,0,21.0,0.0,10,7,30.0,21.0,12,9,36.0,27.0
031647c36d12788f,f1d64ae34e088832,2,Charles Jourdain,4,-16,12.0,-48.0,23,-15,69.0,-45.0,5,1,15.0,3.0,8,3,24.0,9.0,12,9,36.0,27.0,17,13,51.0,39.0
031647c36d12788f,f1d64ae34e088832,3,Charles Jourdain,4,-14,12.0,-42.0,34,-5,102.0,-15.0,7,2,21.0,6.0,14,9,42.0,27.0,8,7,24.0,21.0,9,8,27.0,24.0
031eac0f0f85d0bf,ee779c43a8926d52,1,Rashad Evans,5,2,15.0,6.0,14,-9,42.0,-27.0,2,1,6.0,3.0,5,2,15.0,6.0,1,1,3.0,3.0,1,1,3.0,3.0
031eac0f0f85d0bf,ee779c43a8926d52,2,Rashad Evans,4,-9,12.0,-27.0,22,-27,66.0,-81.0,0,-2,0.0,-6.0,1,-4,3.0,-12.0,1,1,3.0,3.0,3,2,9.0,6.0
031eac0f0f85d0bf,ee779c43a8926d52,3,Rashad Evans,7,-5,21.0,-15.0,31,-28,93.0,-84.0,2,-5,6.0,-15.0,4,-6,12.0,-18.0,0,-2,0.0,-6.0,0,-2,0.0,-6.0
0328754c15ecd37c,544d7460b3e44393,1,Albert Morales,7,3,21.0,9.0,17,9,51.0,27.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0,1,1,3.0,3.0
0328754c15ecd37c,544d7460b3e44393,2,Albert Morales,9,1,52.94117647058824,5.882352941176471,33,13,194.11764705882354,76.47058823529412,1,1,5.882352941176471,5.882352941176471,2,2,11.764705882352942,11.764705882352942,1,1,5.882352941176471,5.882352941176471,1,1,5.882352941176471,5.882352941176471
032a61c6f9439b1d,aed06011bf62237b,2,Dongi Yang,15,3,45.0,9.0,33,-19,99.0,-57.0,4,2,12.0,6.0,4,-3,12.0,-9.0,1,-5,3.0,-15.0,1,-7,3.0,-21.0
032a61c6f9439b1d,aed06011bf62237b,3,Dongi Yang,17,-1,51.0,-3.0,44,-16,132.0,-48.0,0,-4,0.0,-12.0,0,-7,0.0,-21.0,3,0,9.0,0.0,3,-1,9.0,-3.0
032a61c6f9439b1d,aed06011bf62237b,1,Dongi Yang,3,-3,9.0,-9.0,41,-5,123.0,-15.0,2,2,6.0,6.0,2,-3,6.0,-9.0,5,-6,15.0,-18.0,6,-6,18.0,-18.0
0337fa731f5b02c1,501b07aec9b8fc2d,1,Sam Stout,10,0,30.0,0.0,68,20,204.0,60.0,7,3,21.0,9.0,12,4,36.0,12.0,1,0,3.0,0.0,2,0,6.0,0.0
0337fa731f5b02c1,501b07aec9b8fc2d,2,Sam Stout,2,-4,19.35483870967742,-38.70967741935483,23,12,222.58064516129033,116.12903225806453,1,0,9.67741935483871,0.0,4,1,38.70967741935484,9.677419354838712,2,-1,19.35483870967742,-9.677419354838708,2,-1,19.35483870967742,-9.677419354838708
0339f66f18a3e0bf,5e4eec08896c9423,1,Corey Anderson,19,15,57.0,45.0,54,41,162.0,123.0,9,5,27.0,15.0,12,4,36.0,12.0,1,1,3.0,3.0,1,1,3.0,3.0
0339f66f18a3e0bf,5e4eec08896c9423,2,Corey Anderson,8,0,24.0,0.0,17,4,51.0,12.0,3,-2,9.0,-6.0,6,-1,18.0,-3.0,2,2,6.0,6.0,2,2,6.0,6.0
0339f66f18a3e0bf,5e4eec08896c9423,3,Corey Anderson,13,9,39.0,27.0,36,25,108.0,75.0,3,2,9.0,6.0,4,2,12.0,6.0,2,2,6.0,6.0,2,2,6.0,6.0
033d968f325842e7,c945adc22c2bfe8f,1,Brad Pickett,13,-9,39.0,-27.0,49,5,147.0,15.0,2,-1,6.0,-3.0,3,0,9.0,0.0,1,1,3.0,3.0,1,1,3.0,3.0
033d968f325842e7,c945adc22c2bfe8f,2,Brad Pickett,9,-12,27.0,-36.0,38,-13,114.0,-39.0,1,1,3.0,3.0,3,1,9.0,3.0,9,8,27.0,24.0,9,8,27.0,24.0
033d968f325842e7,c945adc22c2bfe8f,3,Brad Pickett,10,-12,30.0,-36.0,42,-2,126.0,-6.0,2,0,6.0,0.0,6,2,18.0,6.0,6,6,18.0,18.0,7,7,21.0,21.0
033e4538b9014f91,6d1bffff14897645,1,Santiago Ponzinibbio,10,6,112.50000000000001,67.5,24,4,270.00000000000006,45.00000000000003,0,0,0.0,0.0,2,2,22.500000000000004,22.500000000000004,0,-4,0.0,-45.00000000000001,0,-4,0.0,-45.00000000000001
0344687c9852b1d2,b71ce838b01f2cad,2,Rony Jason,1,-2,3.0,-6.0,10,-2,30.0,-6.0,3,3,9.0,9.0,7,4,21.0,12.0,0,-4,0.0,-12.0,0,-4,0.0,-12.0
0344687c9852b1d2,b71ce838b01f2cad,3,Rony Jason,4,-4,12.0,-12.0,16,-7,48.0,-21.0,0,-2,0.0,-6.0,0,-5,0.0,-15.0,0,-7,0.0,-21.0,1,-6,3.0,-18.0
0344687c9852b1d2,b71ce838b01f2cad,1,Rony Jason,1,-17,3.0,-51.0,6,-26,18.0,-78.0,0,-3,0.0,-9.0,1,-5,3.0,-15.0,0,-3,0.0,-9.0,0,-3,0.0,-9.0
034ce0af4dedbfd7,6f018c039b4d5d80,2,Jon Fitch,7,-2,21.0,-6.0,17,2,51.0,6.0,3,2,9.0,6.0,4,2,12.0,6.0,1,0,3.0,0.0,3,2,9.0,6.0
034ce0af4dedbfd7,6f018c039b4d5d80,3,Jon Fitch,57,57,171.0,171.0,83,83,249.0,249.0,1,1,3.0,3.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
034ce0af4dedbfd7,6f018c039b4d5d80,1,Jon Fitch,5,2,15.0,6.0,12,4,36.0,12.0,6,3,18.0,9.0,8,3,24.0,9.0,2,0,6.0,0.0,2,0,6.0,0.0
036bb5b335e93ca8,852454c572675334,1,James Wilks,11,0,33.6734693877551,0.0,22,4,67.3469387755102,12.244897959183675,2,1,6.1224489795918355,3.0612244897959178,3,1,9.183673469387754,3.0612244897959187,4,3,12.244897959183671,9.183673469387752,4,3,12.244897959183671,9.183673469387752
0374646197b8e0fa,f57a8a52ca401ed9,2,Nick Diaz,3,0,29.67032967032967,0.0,18,6,178.02197802197801,59.34065934065933,0,-1,0.0,-9.89010989010989,0,-1,0.0,-9.89010989010989,2,2,19.78021978021978,19.78021978021978,3,3,29.67032967032967,29.67032967032967
0374646197b8e0fa,f57a8a52ca401ed9,1,Nick Diaz,11,1,33.0,3.0,45,-3,135.0,-9.0,3,1,9.0,3.0,4,1,12.0,3.0,3,3,9.0,9.0,5,5,15.0,15.0
037c68d03c970609,f0feeb2192937424,1,Angela Hill,20,8,60.0,24.0,47,-30,141.0,-90.0,8,-2,24.0,-6.0,13,-9,39.0,-27.0,10,6,30.0,18.0,13,8,39.0,24.0
037c68d03c970609,f0feeb2192937424,2,Angela Hill,17,8,51.0,24.0,39,-29,117.0,-87.0,8,-1,24.0,-3.0,11,-6,33.0,-18.0,4,3,12.0,9.0,4,2,12.0,6.0
037c68d03c970609,f0feeb2192937424,3,Angela Hill,26,8,78.0,24.0,58,-38,174.0,-114.0,10,-3,30.0,-9.0,13,-10,39.0,-30.0,11,3,33.0,9.0,11,0,33.0,0.0
037d2f426c916ffc,fa6796c55d6c5440,1,Curtis Blaydes,8,6,24.0,18.0,32,14,96.0,42.0,2,0,6.0,0.0,2,-1,6.0,-3.0,4,3,12.0,9.0,4,2,12.0,6.0
037d2f426c916ffc,fa6796c55d6c5440,2,Curtis Blaydes,12,11,163.63636363636363,150.0,19,14,259.09090909090907,190.90909090909088,1,1,13.636363636363637,13.636363636363637,1,0,13.636363636363637,0.0,1,0,13.636363636363637,0.0,2,1,27.272727272727273,13.636363636363637
0387bc11a0a0c325,8e5bfd4e82352340,3,Pablo Garza,2,-8,6.0,-24.0,14,-9,42.0,-27.0,3,2,9.0,6.0,3,1,9.0,3.0,0,-1,0.0,-3.0,0,-2,0.0,-6.0
0387bc11a0a0c325,8e5bfd4e82352340,1,Pablo Garza,10,5,30.0,15.0,22,7,66.0,21.0,3,2,9.0,6.0,3,1,9.0,3.0,0,-6,0.0,-18.0,2,-5,6.0,-15.0
0387bc11a0a0c325,8e5bfd4e82352340,2,Pablo Garza,5,-13,15.0,-39.0,10,-21,30.0,-63.0,3,0,9.0,0.0,4,1,12.0,3.0,1,1,3.0,3.0,1,1,3.0,3.0
038c472ae3fd7728,68dd7b3783c19f9c,1,Shane Carwin,4,-1,52.173913043478265,-13.043478260869563,10,2,130.43478260869566,26.086956521739125,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
03938272fb7c3971,d1e7fc58d4225cdf,2,Danny Castillo,1,0,3.0,0.0,2,-1,6.0,-3.0,1,1,3.0,3.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
