bout_id,fighter_id,round,fighter,td_s,td_s_pr_di,td_s_p15m,td_s_p15m_di,td_a,td_a_pr_di,td_a_p15m,td_a_p15m_di,sba,sba_pr_di,sba_p15m,sba_p15m_di,rev,rev_pr_di,rev_p15m,rev_p15m_di,ps,ps_pr_di,ps_p15m,ps_p15m_di
574b4599ae9cb64e,5f87a5c00b3d17ed,1,Dennis Siver,0,0,0.0,0.0,0,0,0.0,0.0,0,-2,0.0,-6.0,0,0,0.0,0.0,1,1,3.0,3.0
5755a68d39867abc,1ff9589f9065a9ed,1,Frank Mir,0,0,0.0,0.0,0,-2,0.0,-7.894736842105265,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
57622ac93e8d8900,0b64d0fed453ef7f,1,Scott Jorgensen,1,1,3.7344398340248963,3.7344398340248963,1,1,3.7344398340248963,3.7344398340248963,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
5782666ca117fa5b,07225ba28ae309b6,1,Charles Oliveira,0,-1,0.0,-3.0,0,-2,0.0,-6.0,0,0,0.0,0.0,1,1,3.0,3.0,3,3,9.0,9.0
5782666ca117fa5b,07225ba28ae309b6,2,Charles Oliveira,0,-1,0.0,-6.870229007633588,0,-2,0.0,-13.740458015267176,1,1,6.870229007633588,6.870229007633588,0,0,0.0,0.0,0,-1,0.0,-6.870229007633588
57871671074ceb4c,3738e68d2261e60f,2,Andrei Arlovski,0,0,0.0,0.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
57871671074ceb4c,3738e68d2261e60f,1,Andrei Arlovski,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
57871671074ceb4c,3738e68d2261e60f,3,Andrei Arlovski,0,0,0.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
578987d534a0d205,8fc9ae9c7527dfcb,1,Callan Potter,1,1,3.0,3.0,2,2,6.0,6.0,0,-1,0.0,-3.0,1,1,3.0,3.0,0,-1,0.0,-3.0
578987d534a0d205,8fc9ae9c7527dfcb,2,Callan Potter,0,0,0.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
578987d534a0d205,8fc9ae9c7527dfcb,3,Callan Potter,2,2,6.0,6.0,2,1,6.0,3.0,0,0,0.0,0.0,0,-1,0.0,-3.0,4,4,12.0,12.0
57961c6adebfb13d,83b00f7597e5ac83,1,Juan Adams,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
579f0be80b359d8b,4908c5ee68a50ee5,1,Brad Imes,1,1,3.0,3.0,1,1,3.0,3.0,2,2,6.0,6.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
579f0be80b359d8b,4908c5ee68a50ee5,2,Brad Imes,0,0,0.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,3.0,0.0
579f0be80b359d8b,4908c5ee68a50ee5,3,Brad Imes,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
57a71ab365d2b64d,9b74de674c355425,1,Paul Taylor,0,0,0.0,0.0,0,-3,0.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
57a71ab365d2b64d,9b74de674c355425,2,Paul Taylor,0,0,0.0,0.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
57a71ab365d2b64d,9b74de674c355425,3,Paul Taylor,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
57a7767c4255e034,2a542ee8a8b83559,1,Tim Sylvia,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
57ab45aa1ebd087e,5755960ebd0b16f6,2,Ivan Menjivar,0,-2,0.0,-6.0,0,-2,0.0,-6.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,-4,0.0,-12.0
57ab45aa1ebd087e,5755960ebd0b16f6,1,Ivan Menjivar,0,-1,0.0,-3.0,1,-2,3.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-4,0.0,-12.0
57ab45aa1ebd087e,5755960ebd0b16f6,3,Ivan Menjivar,0,-1,0.0,-3.0,0,-1,0.0,-3.0,1,1,3.0,3.0,0,0,0.0,0.0,0,-1,0.0,-3.0
57b111b54a2d2323,61fb8098ccf81c7f,1,Antonio Arroyo,1,0,3.0,0.0,1,-2,3.0,-6.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
57b111b54a2d2323,61fb8098ccf81c7f,2,Antonio Arroyo,0,-1,0.0,-3.0,0,-3,0.0,-9.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,-1,0.0,-3.0
57b111b54a2d2323,61fb8098ccf81c7f,3,Antonio Arroyo,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,1,1,3.0,3.0,0,-1,0.0,-3.0
57b5e8bda9447b77,7d3caf0f96f1b33d,1,Nick Thompson,0,-2,0.0,-6.0,0,-3,0.0,-9.0,1,1,3.0,3.0,1,1,3.0,3.0,0,-1,0.0,-3.0
57b5e8bda9447b77,7d3caf0f96f1b33d,3,Nick Thompson,1,1,3.0,3.0,1,1,3.0,3.0,2,2,6.0,6.0,1,0,3.0,0.0,5,3,15.0,9.0
57b5e8bda9447b77,7d3caf0f96f1b33d,2,Nick Thompson,0,-1,0.0,-3.0,0,-2,0.0,-6.0,0,0,0.0,0.0,1,1,3.0,3.0,2,2,6.0,6.0
57b986d06bde71c2,d28dee5c705991df,1,Stipe Miocic,1,1,3.0,3.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,6.0,6.0
57b986d06bde71c2,d28dee5c705991df,2,Stipe Miocic,1,1,3.0,3.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
57b986d06bde71c2,d28dee5c705991df,3,Stipe Miocic,2,2,6.0,6.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,6.0,6.0
57b986d06bde71c2,d28dee5c705991df,4,Stipe Miocic,1,1,3.0,3.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
57b986d06bde71c2,d28dee5c705991df,5,Stipe Miocic,1,1,5.389221556886228,5.389221556886228,1,1,5.389221556886228,5.389221556886228,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
57bbe424b0d6837c,2be6596a9db33bf5,1,Jason MacDonald,0,0,0.0,0.0,1,1,18.0,18.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
57d04160f5438654,31ee470ef5dc8d7f,1,Thiago Alves,0,0,0.0,0.0,0,-3,0.0,-17.08860759493671,0,-1,0.0,-5.69620253164557,0,0,0.0,0.0,0,0,0.0,0.0
57d05d28e3fbee4f,5f179af5fffeb9f6,1,Cortney Casey,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
57d05d28e3fbee4f,5f179af5fffeb9f6,2,Cortney Casey,0,-1,0.0,-3.0,0,-1,0.0,-3.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
57d05d28e3fbee4f,5f179af5fffeb9f6,3,Cortney Casey,0,-1,0.0,-3.0,1,-1,3.0,-3.0,1,1,3.0,3.0,0,0,0.0,0.0,1,1,3.0,3.0
57d481c10c842ba2,5b5307450405abf0,2,Rick Story,0,0,0.0,0.0,0,-1,0.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,12.0,12.0
57d481c10c842ba2,5b5307450405abf0,1,Rick Story,3,3,9.0,9.0,3,2,9.0,6.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0
57d989702ae72dc1,3bad7ef643840f67,1,Joe Lauzon,1,1,9.67741935483871,9.67741935483871,2,2,19.35483870967742,19.35483870967742,0,0,0.0,0.0,0,0,0.0,0.0,2,2,19.35483870967742,19.35483870967742
57dca2ebe96ed622,2924886ee9c4c527,1,Thiago Silva,0,-4,0.0,-12.0,0,-4,0.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-3,0.0,-9.0
57dca2ebe96ed622,2924886ee9c4c527,3,Thiago Silva,0,-1,0.0,-3.0,0,-5,0.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
57dca2ebe96ed622,2924886ee9c4c527,2,Thiago Silva,0,-3,0.0,-9.0,0,-7,0.0,-21.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
57dec2b07b75dada,d2bc285ead803db0,1,Louis Smolka,0,0,0.0,0.0,1,1,4.918032786885246,4.918032786885246,0,-1,0.0,-4.918032786885246,0,0,0.0,0.0,0,0,0.0,0.0
57f4aac17f067c11,621a6c59f88a44fe,2,Matt Hughes,2,2,20.689655172413794,20.689655172413794,2,2,20.689655172413794,20.689655172413794,0,-1,0.0,-10.344827586206897,0,0,0.0,0.0,0,0,0.0,0.0
57f4aac17f067c11,621a6c59f88a44fe,1,Matt Hughes,2,2,6.0,6.0,2,2,6.0,6.0,1,1,3.0,3.0,0,-2,0.0,-6.0,1,0,3.0,0.0
57ff0eb2351979c4,294aa73dbf37d281,1,Bruno Silva,0,0,0.0,0.0,4,3,12.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
57ff0eb2351979c4,294aa73dbf37d281,2,Bruno Silva,1,1,3.0,3.0,3,3,9.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
57ff0eb2351979c4,294aa73dbf37d281,3,Bruno Silva,1,1,5.0,5.0,4,4,20.0,20.0,0,-1,0.0,-5.0,0,0,0.0,0.0,0,-1,0.0,-5.0
58112f9fc0058e68,bda04c573563cc2e,1,Todd Duffee,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
58286d3126cc5263,36549928f90f1d36,1,Jose Quinonez,2,2,6.0,6.0,5,3,15.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
58286d3126cc5263,36549928f90f1d36,2,Jose Quinonez,0,-1,0.0,-3.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
58286d3126cc5263,36549928f90f1d36,3,Jose Quinonez,0,0,0.0,0.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
5838305c25a54ea1,3738e68d2261e60f,1,Andrei Arlovski,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
5838305c25a54ea1,3738e68d2261e60f,2,Andrei Arlovski,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-12.5
583f2c3cd0e2385b,47cd337b86b1af92,1,Zak Ottow,1,1,4.205607476635514,4.205607476635514,1,1,4.205607476635514,4.205607476635514,0,-1,0.0,-4.205607476635514,0,-1,0.0,-4.205607476635514,0,-2,0.0,-8.411214953271028
5840527835a8ffb2,4d5197f331c47290,1,Paige VanZant,0,-1,0.0,-4.477611940298508,1,0,4.477611940298508,0.0,0,-2,0.0,-8.955223880597016,0,0,0.0,0.0,0,-1,0.0,-4.477611940298508
58450502a93454c8,0ee783aa00e468f0,1,Vitor Belfort,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.8793103448275863
58540b24ed77d31b,64a50dad704d1d49,1,Edson Barboza,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
58540b24ed77d31b,64a50dad704d1d49,2,Edson Barboza,0,0,0.0,0.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
58540b24ed77d31b,64a50dad704d1d49,3,Edson Barboza,0,-1,0.0,-3.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
58584ccd0f63e3f3,b50a426a33da0012,1,Sean O'Malley,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
586635087cdfbbcc,1ff9589f9065a9ed,1,Frank Mir,0,0,0.0,0.0,0,0,0.0,0.0,1,1,13.846153846153847,13.846153846153847,0,0,0.0,0.0,1,1,13.846153846153847,13.846153846153847
5868c154789648f0,8fd808923cffff82,2,Andre Fili,0,0,0.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-4,0.0,-12.0
5868c154789648f0,8fd808923cffff82,1,Andre Fili,3,3,9.0,9.0,5,5,15.0,15.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
5868c154789648f0,8fd808923cffff82,3,Andre Fili,0,0,0.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
588a39cab19065bc,a4e85a58fbce64b2,1,Joe Soto,1,1,9.278350515463918,9.278350515463918,1,1,9.278350515463918,9.278350515463918,1,1,9.278350515463918,9.278350515463918,0,0,0.0,0.0,0,0,0.0,0.0
589fd70f6f8b747c,98ec9f385cca47fc,1,Besam Yousef,0,-1,0.0,-3.0,0,-3,0.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
589fd70f6f8b747c,98ec9f385cca47fc,2,Besam Yousef,0,0,0.0,0.0,0,-1,0.0,-5.769230769230769,0,-3,0.0,-17.307692307692307,0,-1,0.0,-5.769230769230769,0,-2,0.0,-11.538461538461538
58b7b23b46f4ccd6,22a92d7f62195791,1,Tony Ferguson,0,0,0.0,0.0,0,-2,0.0,-16.071428571428573,1,1,8.035714285714286,8.035714285714286,0,0,0.0,0.0,0,0,0.0,0.0
58c73a9562adcfe5,b4192a975027aab6,1,Maryna Moroz,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
58c73a9562adcfe5,b4192a975027aab6,2,Maryna Moroz,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
58c73a9562adcfe5,b4192a975027aab6,3,Maryna Moroz,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
58e07add007685f8,1fcfc3709fe58151,3,Peter Sobotta,0,0,0.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
58e07add007685f8,1fcfc3709fe58151,1,Peter Sobotta,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
58e07add007685f8,1fcfc3709fe58151,2,Peter Sobotta,0,0,0.0,0.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
58e21d505c082a9e,9c907996820d2d69,3,Jimmie Rivera,0,0,0.0,0.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
58e21d505c082a9e,9c907996820d2d69,2,Jimmie Rivera,0,0,0.0,0.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
58e21d505c082a9e,9c907996820d2d69,1,Jimmie Rivera,0,0,0.0,0.0,0,-3,0.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
58e72b1a38880ba9,3c5005b66696d790,1,Anthony Ivy,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
59097097bc09cdef,31ee470ef5dc8d7f,1,Thiago Alves,0,0,0.0,0.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
59097097bc09cdef,31ee470ef5dc8d7f,3,Thiago Alves,0,-2,0.0,-6.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,-1,0.0,-3.0,0,-2,0.0,-6.0
59097097bc09cdef,31ee470ef5dc8d7f,2,Thiago Alves,0,0,0.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
591699203b264f6c,9fa3bd637edd9aa2,1,Patrick Cote,3,2,9.0,6.0,3,2,9.0,6.0,1,1,3.0,3.0,0,0,0.0,0.0,4,3,12.0,9.0
591699203b264f6c,9fa3bd637edd9aa2,2,Patrick Cote,0,0,0.0,0.0,3,3,9.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
591699203b264f6c,9fa3bd637edd9aa2,3,Patrick Cote,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,1,1,3.0,3.0,2,-1,6.0,-3.0
591e7797363a6c89,3c241737a6069b9f,1,Denis Kang,2,2,6.0,6.0,2,2,6.0,6.0,1,1,3.0,3.0,0,0,0.0,0.0,4,4,12.0,12.0
591e7797363a6c89,3c241737a6069b9f,2,Denis Kang,1,1,3.2608695652173916,3.2608695652173916,3,3,9.782608695652174,9.782608695652174,0,-1,0.0,-3.2608695652173916,0,0,0.0,0.0,1,1,3.2608695652173916,3.2608695652173916
5929c539190c8a07,501b07aec9b8fc2d,1,Sam Stout,0,-1,0.0,-3.0,0,-5,0.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
5929c539190c8a07,501b07aec9b8fc2d,3,Sam Stout,1,1,3.0,3.0,1,-2,3.0,-6.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
5929c539190c8a07,501b07aec9b8fc2d,2,Sam Stout,0,0,0.0,0.0,1,-4,3.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
5934de85b9c53e7c,dd992d569aaebee6,1,Jesse Taylor,2,2,6.0,6.0,3,3,9.0,9.0,1,1,3.0,3.0,0,0,0.0,0.0,4,4,12.0,12.0
5934de85b9c53e7c,dd992d569aaebee6,2,Jesse Taylor,0,0,0.0,0.0,0,0,0.0,0.0,1,1,20.930232558139533,20.930232558139533,1,1,20.930232558139533,20.930232558139533,1,1,20.930232558139533,20.930232558139533
59363451049c929d,23024fdfc966410a,1,Gilbert Burns,2,2,6.0,6.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,6.0,6.0
59363451049c929d,23024fdfc966410a,2,Gilbert Burns,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
593f3b051aa82b0f,492b202d2064e7a9,1,Fabricio Werdum,0,0,0.0,0.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
593f3b051aa82b0f,492b202d2064e7a9,2,Fabricio Werdum,1,1,3.0,3.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,6.0,6.0
593f3b051aa82b0f,492b202d2064e7a9,3,Fabricio Werdum,2,2,6.0,6.0,3,3,9.0,9.0,1,1,3.0,3.0,1,0,3.0,0.0,4,4,12.0,12.0
5948876f1d80c21a,4b8fb0453a596b8e,1,Hector Urbina,0,0,0.0,0.0,1,1,15.0,15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
594ce25b9e16c7ba,46a2f24feb258ae0,3,Valerie Letourneau,0,0,0.0,0.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
594ce25b9e16c7ba,46a2f24feb258ae0,2,Valerie Letourneau,0,0,0.0,0.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
594ce25b9e16c7ba,46a2f24feb258ae0,1,Valerie Letourneau,0,0,0.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
595557b808febe27,928ae2e5b5f7a9ec,1,Justine Kish,1,1,3.0,3.0,2,1,6.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
595557b808febe27,928ae2e5b5f7a9ec,2,Justine Kish,1,1,3.0,3.0,5,5,15.0,15.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,6.0,6.0
595557b808febe27,928ae2e5b5f7a9ec,3,Justine Kish,1,0,3.0,0.0,3,2,9.0,6.0,0,0,0.0,0.0,0,-1,0.0,-3.0,3,1,9.0,3.0
5965800d88e0677c,00e11b5c8b7bfeeb,1,Luke Rockhold,1,1,3.0,3.0,1,1,3.0,3.0,1,1,3.0,3.0,0,0,0.0,0.0,3,3,9.0,9.0
5965800d88e0677c,00e11b5c8b7bfeeb,2,Luke Rockhold,0,0,0.0,0.0,0,0,0.0,0.0,1,1,5.960264900662252,5.960264900662252,0,0,0.0,0.0,1,1,5.960264900662252,5.960264900662252
59861c3d19eb46ef,d31cbcdd7d69536d,2,TJ Brown,3,3,12.38532110091743,12.38532110091743,3,3,12.38532110091743,12.38532110091743,0,-1,0.0,-4.128440366972477,0,0,0.0,0.0,3,3,12.38532110091743,12.38532110091743
59861c3d19eb46ef,d31cbcdd7d69536d,1,TJ Brown,4,4,12.0,12.0,4,3,12.0,9.0,0,-2,0.0,-6.0,0,0,0.0,0.0,1,1,3.0,3.0
59ad5b88804afbf5,813550bc53b15fb0,1,Yancy Medeiros,0,-1,0.0,-5.921052631578947,0,-2,0.0,-11.842105263157894,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
59b384dcc3ab49b2,38c626ca912c7bac,1,Damir Hadzovic,0,-6,0.0,-18.0,0,-9,0.0,-27.0,1,1,3.0,3.0,0,0,0.0,0.0,0,-4,0.0,-12.0
59b384dcc3ab49b2,38c626ca912c7bac,2,Damir Hadzovic,0,-1,0.0,-3.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
59b384dcc3ab49b2,38c626ca912c7bac,3,Damir Hadzovic,0,-2,0.0,-6.0,0,-4,0.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
59bb17087b12ad35,0dba4df5f34d5ff0,3,Rafael Natal,1,1,3.0,3.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,6,6,18.0,18.0
59bb17087b12ad35,0dba4df5f34d5ff0,1,Rafael Natal,0,0,0.0,0.0,1,1,3.0,3.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,-1,0.0,-3.0
59bb17087b12ad35,0dba4df5f34d5ff0,2,Rafael Natal,0,0,0.0,0.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
59bd4e83d8f846ee,a08d909a5be6f410,1,Eliot Marshall,1,1,10.344827586206897,10.344827586206897,1,1,10.344827586206897,10.344827586206897,2,2,20.689655172413794,20.689655172413794,0,0,0.0,0.0,3,3,31.03448275862069,31.03448275862069
59d456f0da1159cf,2b93ebd9f5417ad2,1,Michael Bisping,0,-2,0.0,-6.0,0,-4,0.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
59d456f0da1159cf,2b93ebd9f5417ad2,3,Michael Bisping,0,-2,0.0,-6.0,0,-6,0.0,-18.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-2,0.0,-6.0
59d456f0da1159cf,2b93ebd9f5417ad2,2,Michael Bisping,0,-2,0.0,-6.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
59da727c3ae7b497,1c86754617d9813a,2,Roan Carneiro,0,0,0.0,0.0,1,1,13.432835820895521,13.432835820895521,0,-1,0.0,-13.432835820895521,0,0,0.0,0.0,0,-1,0.0,-13.432835820895521
59da727c3ae7b497,1c86754617d9813a,1,Roan Carneiro,2,2,6.0,6.0,3,2,9.0,6.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
59e653313c871c3f,69b69c0178c4004d,2,Antoni Hardonk,0,-1,0.0,-6.976744186046512,0,-1,0.0,-6.976744186046512,0,0,0.0,0.0,1,1,6.976744186046512,6.976744186046512,1,1,6.976744186046512,6.976744186046512
59e653313c871c3f,69b69c0178c4004d,1,Antoni Hardonk,0,-2,0.0,-6.0,0,-5,0.0,-15.0,2,2,6.0,6.0,0,0,0.0,0.0,0,-3,0.0,-9.0
59f77a6ecd041dff,b7d524c77c27389b,1,Marcus Davis,0,-4,0.0,-12.0,0,-5,0.0,-15.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
59f77a6ecd041dff,b7d524c77c27389b,2,Marcus Davis,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,10.843373493975903,10.843373493975903
5a096f2acb44c776,4a57ebb14315b251,1,Randa Markos,0,-1,0.0,-3.0,3,2,9.0,6.0,0,0,0.0,0.0,1,1,3.0,3.0,2,1,6.0,3.0
5a096f2acb44c776,4a57ebb14315b251,2,Randa Markos,1,1,3.0,3.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
5a096f2acb44c776,4a57ebb14315b251,3,Randa Markos,1,1,3.0,3.0,2,1,6.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,3,3,9.0,9.0
5a09a7a3f2792d1a,05b43e0ead3df345,1,Kailin Curran,0,-1,0.0,-7.563025210084034,0,-1,0.0,-7.563025210084034,0,-1,0.0,-7.563025210084034,0,0,0.0,0.0,0,-2,0.0,-15.126050420168069
5a09fd7cb3db9705,e1147d3d2dabe1ce,1,Robert Whittaker,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
5a09fd7cb3db9705,e1147d3d2dabe1ce,2,Robert Whittaker,0,0,0.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
5a09fd7cb3db9705,e1147d3d2dabe1ce,3,Robert Whittaker,0,-2,0.0,-6.0,0,-6,0.0,-18.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
5a09fd7cb3db9705,e1147d3d2dabe1ce,5,Robert Whittaker,0,-1,0.0,-3.0,1,-2,3.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
5a09fd7cb3db9705,e1147d3d2dabe1ce,4,Robert Whittaker,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
5a346087f4120fa3,270b89c00ef0c55c,1,Gabriel Gonzaga,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
5a36c9362552e0dc,36549928f90f1d36,1,Jose Quinonez,1,1,5.844155844155844,5.844155844155844,2,2,11.688311688311687,11.688311688311687,2,2,11.688311688311687,11.688311688311687,0,0,0.0,0.0,3,3,17.532467532467532,17.532467532467532
5a3b530c73106c5c,679a9054e2815943,1,Tomasz Drwal,1,1,7.3770491803278695,7.3770491803278695,1,-1,7.3770491803278695,-7.3770491803278695,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
