bout_id,fighter_id,round,fighter,d_ss_s,d_ss_s_pr_di,d_ss_s_p15m,d_ss_s_p15m_di,d_ss_a,d_ss_a_pr_di,d_ss_a_p15m,d_ss_a_p15m_di,c_ss_s,c_ss_s_pr_di,c_ss_s_p15m,c_ss_s_p15m_di,c_ss_a,c_ss_a_pr_di,c_ss_a_p15m,c_ss_a_p15m_di,g_ss_s,g_ss_s_pr_di,g_ss_s_p15m,g_ss_s_p15m_di,g_ss_a,g_ss_a_pr_di,g_ss_a_p15m,g_ss_a_p15m_di
e38d7761a92e1bf9,9bcf8603ceb25680,1,Dong Hyun,8,2,24.0,6.0,26,-3,78.0,-9.0,3,1,9.0,3.0,8,3,24.0,9.0,8,6,24.0,18.0,21,15,63.0,45.0
e38d7761a92e1bf9,9bcf8603ceb25680,2,Dong Hyun,3,-5,9.0,-15.0,12,-23,36.0,-69.0,3,-4,9.0,-12.0,7,-4,21.0,-12.0,0,0,0.0,0.0,2,2,6.0,6.0
e38d7761a92e1bf9,9bcf8603ceb25680,3,Dong Hyun,2,0,29.032258064516125,0.0,5,-5,72.5806451612903,-72.5806451612903,0,0,0.0,0.0,0,-1,0.0,-14.516129032258062,0,0,0.0,0.0,0,0,0.0,0.0
0fea1cff62e26b46,efb9a43415a56d34,1,Sai Wang,12,7,36.0,21.0,32,17,96.0,51.0,0,0,0.0,0.0,0,0,0.0,0.0,4,4,12.0,12.0,6,6,18.0,18.0
0fea1cff62e26b46,efb9a43415a56d34,2,Sai Wang,0,0,0.0,0.0,6,5,18.0,15.0,6,5,18.0,15.0,11,10,33.0,30.0,0,-1,0.0,-3.0,3,2,9.0,6.0
0fea1cff62e26b46,efb9a43415a56d34,3,Sai Wang,3,0,9.0,0.0,8,2,24.0,6.0,0,0,0.0,0.0,1,1,3.0,3.0,6,6,18.0,18.0,12,11,36.0,33.0
82448697e7a44028,ca2efc9d7d523c43,1,Shawn Jordan,10,-6,30.10033444816053,-18.06020066889632,37,-10,111.37123745819397,-30.100334448160538,5,-3,15.050167224080266,-9.03010033444816,9,-6,27.09030100334448,-18.06020066889632,0,0,0.0,0.0,0,0,0.0,0.0
57ab45aa1ebd087e,ef7fa30364cbe7f2,1,Hatsu Hioki,2,0,6.0,0.0,5,-1,15.0,-3.0,3,1,9.0,3.0,4,0,12.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
57ab45aa1ebd087e,ef7fa30364cbe7f2,2,Hatsu Hioki,6,0,18.0,0.0,16,-3,48.0,-9.0,2,-1,6.0,-3.0,6,3,18.0,9.0,1,-1,3.0,-3.0,1,-3,3.0,-9.0
57ab45aa1ebd087e,ef7fa30364cbe7f2,3,Hatsu Hioki,15,5,45.0,15.0,54,12,162.0,36.0,0,-2,0.0,-6.0,0,-6,0.0,-18.0,0,0,0.0,0.0,0,0,0.0,0.0
c53a5dca56870ea5,c4af2feb4b58bc3b,1,Kazuki Tokudome,1,-9,3.0,-27.0,5,-16,15.0,-48.0,10,-22,30.0,-66.0,18,-33,54.0,-99.0,0,-18,0.0,-54.0,0,-28,0.0,-84.0
c53a5dca56870ea5,c4af2feb4b58bc3b,2,Kazuki Tokudome,0,-1,0.0,-3.0,2,1,6.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,14,9,42.0,27.0,15,7,45.0,21.0
c53a5dca56870ea5,c4af2feb4b58bc3b,3,Kazuki Tokudome,4,-2,12.0,-6.0,9,-4,27.0,-12.0,2,-3,6.0,-9.0,5,-3,15.0,-9.0,0,0,0.0,0.0,1,1,3.0,3.0
3fa2e753afa0bdbb,8bb6f4479685bbcc,1,Vaughan Lee,58,52,174.0,156.0,113,38,339.0,114.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
3fa2e753afa0bdbb,8bb6f4479685bbcc,2,Vaughan Lee,35,23,105.0,69.0,85,17,255.0,51.0,0,0,0.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
3fa2e753afa0bdbb,8bb6f4479685bbcc,3,Vaughan Lee,48,42,144.0,126.0,112,67,336.0,201.0,1,1,3.0,3.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
36d4e8f650539bf0,d8d7b24d276c8cb0,1,Albert Cheng,5,-8,15.0,-24.0,12,-33,36.0,-99.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
2ebe2ae9b4812f0a,40ff198adda94b9f,1,Mark Eddiva,5,4,15.0,12.0,10,5,30.0,15.0,6,5,18.0,15.0,7,4,21.0,12.0,10,10,30.0,30.0,13,13,39.0,39.0
2ebe2ae9b4812f0a,40ff198adda94b9f,2,Mark Eddiva,6,4,18.0,12.0,22,14,66.0,42.0,8,5,24.0,15.0,12,3,36.0,9.0,1,0,3.0,0.0,1,0,3.0,0.0
2ebe2ae9b4812f0a,40ff198adda94b9f,3,Mark Eddiva,4,4,12.0,12.0,13,12,39.0,36.0,5,2,15.0,6.0,6,0,18.0,0.0,4,3,12.0,9.0,4,3,12.0,9.0
654127f5b9140be2,8bdac25ce0bb874d,1,Ronda Rousey,2,-4,27.272727272727273,-54.54545454545454,8,-2,109.0909090909091,-27.27272727272728,12,5,163.63636363636363,68.18181818181817,15,5,204.54545454545453,68.18181818181816,0,0,0.0,0.0,0,0,0.0,0.0
b1a033020bd6d3f3,e51e5cb722bd47a8,1,Patrick Cummins,7,3,79.74683544303798,34.17721518987342,21,3,239.24050632911394,34.177215189873436,1,-4,11.39240506329114,-45.56962025316456,1,-5,11.39240506329114,-56.96202531645571,0,-9,0.0,-102.53164556962025,0,-13,0.0,-148.10126582278482
29657325bfc1d590,cbd5d3cdd862e90e,1,Rory MacDonald,6,0,18.0,0.0,22,9,66.0,27.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-21,0.0,-63.0,0,-25,0.0,-75.0
29657325bfc1d590,cbd5d3cdd862e90e,2,Rory MacDonald,40,27,120.0,81.0,108,72,324.0,216.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
29657325bfc1d590,cbd5d3cdd862e90e,3,Rory MacDonald,28,17,84.0,51.0,77,31,231.0,93.0,0,0,0.0,0.0,2,2,6.0,6.0,1,1,3.0,3.0,4,4,12.0,12.0
9988ff4d4197663b,f5990c11974d8e9c,1,Mike Pyle,4,-6,12.0,-18.0,13,-5,39.0,-15.0,6,3,18.0,9.0,7,3,21.0,9.0,1,1,3.0,3.0,2,2,6.0,6.0
9988ff4d4197663b,f5990c11974d8e9c,2,Mike Pyle,6,-5,18.0,-15.0,21,-10,63.0,-30.0,1,-1,3.0,-3.0,3,-1,9.0,-3.0,1,1,3.0,3.0,2,2,6.0,6.0
9988ff4d4197663b,f5990c11974d8e9c,3,Mike Pyle,11,1,40.74074074074075,3.7037037037037024,23,-5,85.18518518518519,-18.518518518518533,7,5,25.92592592592593,18.518518518518523,11,7,40.74074074074075,25.92592592592593,19,19,70.37037037037038,70.37037037037038,19,19,70.37037037037038,70.37037037037038
ab0d6346b7938a7f,e1147d3d2dabe1ce,1,Robert Whittaker,18,-7,72.64573991031389,-28.25112107623319,64,-1,258.29596412556054,-4.03587443946185,1,-5,4.0358744394618835,-20.179372197309412,2,-5,8.071748878923767,-20.179372197309416,0,-7,0.0,-28.251121076233183,0,-8,0.0,-32.28699551569507
36630b8c820db52b,f72465a784c1b084,1,Jessica Eye,10,0,30.0,0.0,26,1,78.0,3.0,3,-2,9.0,-6.0,7,-2,21.0,-6.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
36630b8c820db52b,f72465a784c1b084,2,Jessica Eye,7,6,21.0,18.0,9,2,27.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-5,0.0,-15.0,0,-7,0.0,-21.0
36630b8c820db52b,f72465a784c1b084,3,Jessica Eye,23,-6,69.0,-18.0,63,4,189.0,12.0,4,2,12.0,6.0,6,1,18.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
faaa7340f4ede814,6bd02119599741a4,1,Pedro Munhoz,13,-27,39.0,-81.0,43,-35,129.0,-105.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
faaa7340f4ede814,6bd02119599741a4,2,Pedro Munhoz,9,-3,27.0,-9.0,23,-5,69.0,-15.0,0,0,0.0,0.0,2,2,6.0,6.0,0,-11,0.0,-33.0,0,-17,0.0,-51.0
faaa7340f4ede814,6bd02119599741a4,3,Pedro Munhoz,11,-24,33.0,-72.0,32,-46,96.0,-138.0,0,-1,0.0,-3.0,0,-4,0.0,-12.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
41727d51af72b1d5,cb696ebfb6598724,1,Aljamain Sterling,3,1,9.0,3.0,17,3,51.0,9.0,13,7,39.0,21.0,21,11,63.0,33.0,3,3,9.0,9.0,3,3,9.0,9.0
41727d51af72b1d5,cb696ebfb6598724,2,Aljamain Sterling,6,3,18.0,9.0,14,4,42.0,12.0,10,6,30.0,18.0,14,4,42.0,12.0,0,-1,0.0,-3.0,0,-2,0.0,-6.0
41727d51af72b1d5,cb696ebfb6598724,3,Aljamain Sterling,2,2,6.0,6.0,8,6,24.0,18.0,2,1,6.0,3.0,2,-1,6.0,-3.0,7,6,21.0,18.0,10,8,30.0,24.0
1a8b815679bc89b8,f65dcb22dada2223,1,Josh Sampo,6,1,18.0,3.0,13,-3,39.0,-9.0,3,2,9.0,6.0,6,5,18.0,15.0,0,-3,0.0,-9.0,0,-4,0.0,-12.0
1a8b815679bc89b8,f65dcb22dada2223,2,Josh Sampo,3,-7,9.0,-21.0,19,-7,57.0,-21.0,0,0,0.0,0.0,1,1,3.0,3.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
1a8b815679bc89b8,f65dcb22dada2223,3,Josh Sampo,4,-6,12.0,-18.0,20,6,60.0,18.0,0,-1,0.0,-3.0,3,2,9.0,6.0,3,0,9.0,0.0,5,2,15.0,6.0
dc28c6e66f333d2a,99bd87a300079ed9,1,Erik Koch,3,2,32.142857142857146,21.42857142857143,6,0,64.28571428571429,0.0,0,0,0.0,0.0,0,0,0.0,0.0,16,16,171.42857142857144,171.42857142857144,21,21,225.00000000000003,225.00000000000003
328ae84bf2af537e,b406da701c479076,1,Ernest Chavez,5,-1,15.0,-3.0,16,-5,48.0,-15.0,1,0,3.0,0.0,1,-1,3.0,-3.0,0,0,0.0,0.0,1,1,3.0,3.0
328ae84bf2af537e,b406da701c479076,2,Ernest Chavez,5,0,15.0,0.0,12,0,36.0,0.0,2,1,6.0,3.0,2,1,6.0,3.0,1,1,3.0,3.0,1,1,3.0,3.0
328ae84bf2af537e,b406da701c479076,3,Ernest Chavez,13,0,39.0,0.0,28,-19,84.0,-57.0,1,1,3.0,3.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
aa11f2375ee2118f,f7a7f7118d4b01b6,1,Lyoto Machida,5,0,15.0,0.0,18,5,54.0,15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
aa11f2375ee2118f,f7a7f7118d4b01b6,2,Lyoto Machida,6,-4,18.0,-12.0,26,-5,78.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
aa11f2375ee2118f,f7a7f7118d4b01b6,3,Lyoto Machida,7,1,21.0,3.0,28,10,84.0,30.0,0,-3,0.0,-9.0,1,-4,3.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0
aa11f2375ee2118f,f7a7f7118d4b01b6,4,Lyoto Machida,3,1,9.0,3.0,9,0,27.0,0.0,0,0,0.0,0.0,0,-2,0.0,-6.0,0,-5,0.0,-15.0,0,-8,0.0,-24.0
aa11f2375ee2118f,f7a7f7118d4b01b6,5,Lyoto Machida,4,-1,12.0,-3.0,16,-3,48.0,-9.0,0,0,0.0,0.0,0,-1,0.0,-3.0,3,3,9.0,9.0,3,3,9.0,9.0
ffbc12e4f821ec68,7a703c565ccaa18f,1,Jacare Souza,1,0,3.0,0.0,4,0,12.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
ffbc12e4f821ec68,7a703c565ccaa18f,2,Jacare Souza,5,-10,15.0,-30.0,26,-24,78.0,-72.0,3,3,9.0,9.0,3,2,9.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
ffbc12e4f821ec68,7a703c565ccaa18f,3,Jacare Souza,1,-2,3.0,-6.0,5,-11,15.0,-33.0,0,0,0.0,0.0,0,0,0.0,0.0,6,6,18.0,18.0,8,8,24.0,24.0
dadde3eb4e5f43b4,5866fc86183a9fb8,1,Erick Silva,2,2,34.61538461538461,34.61538461538461,2,2,34.61538461538461,34.61538461538461,2,2,34.61538461538461,34.61538461538461,2,2,34.61538461538461,34.61538461538461,14,14,242.3076923076923,242.3076923076923,14,14,242.3076923076923,242.3076923076923
d0e084b6345c5af0,d221ee27afc7a60e,1,Viscardi Andrade,8,-3,24.0,-9.0,25,-20,75.0,-60.0,1,-2,3.0,-6.0,2,-4,6.0,-12.0,11,11,33.0,33.0,21,21,63.0,63.0
d0e084b6345c5af0,d221ee27afc7a60e,2,Viscardi Andrade,0,-11,0.0,-33.0,6,-12,18.0,-36.0,2,1,6.0,3.0,3,0,9.0,0.0,0,-9,0.0,-27.0,0,-13,0.0,-39.0
d0e084b6345c5af0,d221ee27afc7a60e,3,Viscardi Andrade,2,-2,6.0,-6.0,12,0,36.0,0.0,0,-4,0.0,-12.0,0,-4,0.0,-12.0,0,-2,0.0,-6.0,0,-2,0.0,-6.0
b96e1222eb1a0faf,b6c4451cb13c9303,1,Andy Ogle,3,2,9.0,6.0,9,4,27.0,12.0,1,-2,3.0,-6.0,2,-2,6.0,-6.0,0,-5,0.0,-15.0,0,-6,0.0,-18.0
b96e1222eb1a0faf,b6c4451cb13c9303,2,Andy Ogle,6,4,18.0,12.0,13,7,39.0,21.0,1,-5,3.0,-15.0,1,-6,3.0,-18.0,2,1,6.0,3.0,3,2,9.0,6.0
b96e1222eb1a0faf,b6c4451cb13c9303,3,Andy Ogle,3,-1,16.875000000000004,-5.625,12,3,67.50000000000001,16.875000000000007,3,3,16.875000000000004,16.875000000000004,5,1,28.125000000000004,5.625,2,1,11.250000000000002,5.625000000000001,4,3,22.500000000000004,16.875000000000004
cfefbf79340d3346,ff4c3ab594c7fac3,1,Cristiano Marcello,1,-3,3.0,-9.0,8,-3,24.0,-9.0,0,0,0.0,0.0,1,1,3.0,3.0,1,1,3.0,3.0,2,1,6.0,3.0
cfefbf79340d3346,ff4c3ab594c7fac3,2,Cristiano Marcello,5,-11,15.0,-33.0,25,-28,75.0,-84.0,4,-7,12.0,-21.0,10,-6,30.0,-18.0,0,0,0.0,0.0,0,0,0.0,0.0
cfefbf79340d3346,ff4c3ab594c7fac3,3,Cristiano Marcello,14,-21,42.0,-63.0,52,-40,156.0,-120.0,1,0,3.0,0.0,2,1,6.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
420114bb94080b3c,a20d7dfaba74c067,1,Rodrigo Damm,15,-5,45.0,-15.0,45,-3,135.0,-9.0,3,2,9.0,6.0,5,1,15.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
420114bb94080b3c,a20d7dfaba74c067,2,Rodrigo Damm,21,-1,63.0,-3.0,67,4,201.0,12.0,1,-1,3.0,-3.0,2,-3,6.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0
420114bb94080b3c,a20d7dfaba74c067,3,Rodrigo Damm,25,11,75.0,33.0,46,13,138.0,39.0,0,-4,0.0,-12.0,0,-6,0.0,-18.0,3,3,9.0,9.0,5,5,15.0,15.0
ea60fdcfd423a15e,a8283a4f415e1eb9,1,Francisco Trinaldo,18,1,54.0,3.0,45,-2,135.0,-6.0,4,3,12.0,9.0,6,5,18.0,15.0,0,0,0.0,0.0,0,0,0.0,0.0
ea60fdcfd423a15e,a8283a4f415e1eb9,2,Francisco Trinaldo,10,-9,30.0,-27.0,46,7,138.0,21.0,3,-1,9.0,-3.0,5,1,15.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
ea60fdcfd423a15e,a8283a4f415e1eb9,3,Francisco Trinaldo,10,0,30.0,0.0,35,4,105.0,12.0,1,-1,3.0,-3.0,2,-2,6.0,-6.0,9,9,27.0,27.0,9,9,27.0,27.0
01d4d1d8bcb014cf,5aedf14771ca82d2,1,Wilson Reis,5,-2,15.0,-6.0,20,6,60.0,18.0,3,2,9.0,6.0,4,3,12.0,9.0,0,-5,0.0,-15.0,1,-8,3.0,-24.0
01d4d1d8bcb014cf,5aedf14771ca82d2,2,Wilson Reis,2,0,6.0,0.0,4,-3,12.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0,9,-5,27.0,-15.0,16,-5,48.0,-15.0
01d4d1d8bcb014cf,5aedf14771ca82d2,3,Wilson Reis,2,-4,6.0,-12.0,14,1,42.0,3.0,0,-2,0.0,-6.0,0,-4,0.0,-12.0,2,-3,6.0,-9.0,2,-5,6.0,-15.0
8619c3cde7dd4e15,71002dbc1743b9a7,1,Felipe Arantes,13,5,39.0,15.0,28,1,84.0,3.0,8,-4,24.0,-12.0,13,-11,39.0,-33.0,4,4,12.0,12.0,7,7,21.0,21.0
8619c3cde7dd4e15,71002dbc1743b9a7,2,Felipe Arantes,3,-12,9.0,-36.0,18,-10,54.0,-30.0,5,5,15.0,15.0,8,6,24.0,18.0,0,-1,0.0,-3.0,2,-2,6.0,-6.0
8619c3cde7dd4e15,71002dbc1743b9a7,3,Felipe Arantes,4,-4,12.0,-12.0,17,-5,51.0,-15.0,2,2,6.0,6.0,4,4,12.0,12.0,0,0,0.0,0.0,0,-1,0.0,-3.0
496a169f4c9becec,ff6a1f63c254127e,1,Albert Tumenov,2,-2,6.0,-6.0,13,5,39.0,15.0,0,0,0.0,0.0,0,-1,0.0,-3.0,14,12,42.0,36.0,28,21,84.0,63.0
496a169f4c9becec,ff6a1f63c254127e,2,Albert Tumenov,0,0,0.0,0.0,1,1,3.0,3.0,6,-8,18.0,-24.0,7,-7,21.0,-21.0,0,-11,0.0,-33.0,0,-13,0.0,-39.0
496a169f4c9becec,ff6a1f63c254127e,3,Albert Tumenov,10,-9,30.0,-27.0,22,-22,66.0,-66.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
816119e4d9d983b1,aceffa19749c4dc0,1,Andrade Zubaira Tukhugov,6,-3,18.0,-9.0,11,-7,33.0,-21.0,1,1,3.0,3.0,6,6,18.0,18.0,2,2,6.0,6.0,9,9,27.0,27.0
816119e4d9d983b1,aceffa19749c4dc0,2,Andrade Zubaira Tukhugov,8,0,24.0,0.0,25,-4,75.0,-12.0,1,-1,3.0,-3.0,2,0,6.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
816119e4d9d983b1,aceffa19749c4dc0,3,Andrade Zubaira Tukhugov,15,8,45.0,24.0,37,-5,111.0,-15.0,2,1,6.0,3.0,5,-1,15.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
4c9047d1c1bc1e29,78114b7199cef90c,1,Urijah Faber,5,-5,20.27027027027027,-20.27027027027027,24,-5,97.29729729729729,-20.270270270270274,3,-2,12.162162162162161,-8.108108108108109,7,-5,28.37837837837838,-20.270270270270267,0,-2,0.0,-8.108108108108109,0,-5,0.0,-20.27027027027027
a3b37f8ea171b962,d0f3959b4a9747e6,1,Jose Aldo,11,8,33.0,24.0,22,-4,66.0,-12.0,3,3,9.0,9.0,3,3,9.0,9.0,0,0,0.0,0.0,1,1,3.0,3.0
a3b37f8ea171b962,d0f3959b4a9747e6,2,Jose Aldo,24,14,72.0,42.0,45,6,135.0,18.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
a3b37f8ea171b962,d0f3959b4a9747e6,3,Jose Aldo,20,7,60.0,21.0,41,-6,123.0,-18.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
a3b37f8ea171b962,d0f3959b4a9747e6,4,Jose Aldo,1,1,3.0,3.0,3,1,9.0,3.0,3,-3,9.0,-9.0,3,-4,9.0,-12.0,0,0,0.0,0.0,1,1,3.0,3.0
a3b37f8ea171b962,d0f3959b4a9747e6,5,Jose Aldo,0,-1,0.0,-3.0,0,-4,0.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-8,0.0,-24.0,0,-21,0.0,-63.0
651bdd9e17a58c5d,b4ad3a06ee4d660c,1,Alistair Overeem,6,5,18.0,15.0,7,-4,21.0,-12.0,5,5,15.0,15.0,5,5,15.0,15.0,19,19,57.0,57.0,23,23,69.0,69.0
651bdd9e17a58c5d,b4ad3a06ee4d660c,2,Alistair Overeem,5,3,15.0,9.0,8,-1,24.0,-3.0,1,1,3.0,3.0,1,1,3.0,3.0,8,8,24.0,24.0,8,8,24.0,24.0
651bdd9e17a58c5d,b4ad3a06ee4d660c,3,Alistair Overeem,3,3,9.0,9.0,5,2,15.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,15,15,45.0,45.0,17,17,51.0,51.0
a851348faa460c2d,c268b2cfebccf652,1,John Lineker,2,2,6.0,6.0,4,4,12.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0,1,-5,3.0,-15.0,1,-16,3.0,-48.0
a851348faa460c2d,c268b2cfebccf652,2,John Lineker,8,-9,24.0,-27.0,23,-18,69.0,-54.0,9,3,27.0,9.0,13,4,39.0,12.0,5,5,15.0,15.0,6,6,18.0,18.0
a851348faa460c2d,c268b2cfebccf652,3,John Lineker,1,-1,3.0,-3.0,5,1,15.0,3.0,1,-5,3.0,-15.0,2,-6,6.0,-18.0,0,-12,0.0,-36.0,0,-13,0.0,-39.0
fe936088ec4dcb0d,e14b5aa06eea9653,1,Abel Trujillo,6,-1,18.0,-3.0,41,10,123.0,30.0,0,0,0.0,0.0,2,1,6.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
fe936088ec4dcb0d,e14b5aa06eea9653,2,Abel Trujillo,6,-2,35.526315789473685,-11.84210526315789,21,-4,124.34210526315789,-23.68421052631578,6,-13,35.526315789473685,-76.97368421052632,15,-20,88.8157894736842,-118.42105263157895,0,-2,0.0,-11.842105263157894,0,-4,0.0,-23.684210526315788
b9be2e52d02886e2,cd7763bcadb5d4c8,1,Alan Patrick,9,-3,27.0,-9.0,37,8,111.0,24.0,4,0,12.0,0.0,7,-2,21.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0
b9be2e52d02886e2,cd7763bcadb5d4c8,2,Alan Patrick,8,-8,24.0,-24.0,39,5,117.0,15.0,1,-3,3.0,-9.0,3,-5,9.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0
b9be2e52d02886e2,cd7763bcadb5d4c8,3,Alan Patrick,15,-8,45.0,-24.0,45,0,135.0,0.0,3,1,9.0,3.0,3,-1,9.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
b705fb146638d859,b2e3aca4cd363477,1,Chris Cariaso,8,5,24.0,15.0,28,10,84.0,30.0,1,0,3.0,0.0,7,0,21.0,0.0,6,6,18.0,18.0,6,6,18.0,18.0
b705fb146638d859,b2e3aca4cd363477,2,Chris Cariaso,24,11,72.0,33.0,63,30,189.0,90.0,5,4,15.0,12.0,6,4,18.0,12.0,0,0,0.0,0.0,2,2,6.0,6.0
b705fb146638d859,b2e3aca4cd363477,3,Chris Cariaso,25,14,75.0,42.0,84,45,252.0,135.0,4,0,12.0,0.0,7,-3,21.0,-9.0,0,0,0.0,0.0,0,-1,0.0,-3.0
c145e4b6206d4c18,f8fe2053d73d7bcf,1,Nick Catone,7,-3,21.0,-9.0,20,-17,60.0,-51.0,2,2,6.0,6.0,3,3,9.0,9.0,7,6,21.0,18.0,7,5,21.0,15.0
c145e4b6206d4c18,f8fe2053d73d7bcf,2,Nick Catone,6,-8,18.0,-24.0,24,-17,72.0,-51.0,1,-2,3.0,-6.0,2,-3,6.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0
c145e4b6206d4c18,f8fe2053d73d7bcf,3,Nick Catone,7,-11,21.0,-33.0,17,-42,51.0,-126.0,1,-2,3.0,-6.0,2,-2,6.0,-6.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
b51163f358495b41,ee9ebceabfd16fa7,1,Kevin Lee,12,-5,36.0,-15.0,47,9,141.0,27.0,0,0,0.0,0.0,1,1,3.0,3.0,2,0,6.0,0.0,3,1,9.0,3.0
b51163f358495b41,ee9ebceabfd16fa7,2,Kevin Lee,4,-1,12.0,-3.0,13,3,39.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0,6,6,18.0,18.0,8,8,24.0,24.0
b51163f358495b41,ee9ebceabfd16fa7,3,Kevin Lee,12,-13,36.0,-39.0,64,-8,192.0,-24.0,0,0,0.0,0.0,2,2,6.0,6.0,3,3,9.0,9.0,4,4,12.0,12.0
131732f248cd2829,993d385f5a475375,1,Andy Enz,18,-5,54.0,-15.0,51,-14,153.0,-42.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,-3,0.0,-9.0
131732f248cd2829,993d385f5a475375,2,Andy Enz,19,1,57.0,3.0,60,18,180.0,54.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,-2,0.0,-6.0,0,-2,0.0,-6.0
131732f248cd2829,993d385f5a475375,3,Andy Enz,32,6,96.0,18.0,113,27,339.0,81.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
bc9dd73e0a982c08,7ea1f74cef32f906,1,Martin Rashid Magomedov,6,3,18.0,9.0,14,7,42.0,21.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
bc9dd73e0a982c08,7ea1f74cef32f906,2,Martin Rashid Magomedov,16,10,48.0,30.0,27,9,81.0,27.0,4,2,12.0,6.0,4,1,12.0,3.0,1,1,3.0,3.0,1,1,3.0,3.0
bc9dd73e0a982c08,7ea1f74cef32f906,3,Martin Rashid Magomedov,11,8,33.0,24.0,18,10,54.0,30.0,8,4,24.0,12.0,9,3,27.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0
7a91b26b3e231fff,84b3e7d38f2d2ec5,1,Neil Magny,17,11,51.0,33.0,66,54,198.0,162.0,3,3,9.0,9.0,4,4,12.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0
7a91b26b3e231fff,84b3e7d38f2d2ec5,2,Neil Magny,17,9,51.0,27.0,56,39,168.0,117.0,10,8,30.0,24.0,10,7,30.0,21.0,0,0,0.0,0.0,0,0,0.0,0.0
7a91b26b3e231fff,84b3e7d38f2d2ec5,3,Neil Magny,22,7,66.0,21.0,80,40,240.0,120.0,2,1,6.0,3.0,2,0,6.0,0.0,0,-2,0.0,-6.0,0,-2,0.0,-6.0
7fda79ba69b06c0b,a566371ba2ad7152,1,Josh Thomson,0,0,0.0,0.0,1,-4,3.0,-12.0,1,0,3.0,0.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
7fda79ba69b06c0b,a566371ba2ad7152,2,Josh Thomson,3,-6,9.0,-18.0,8,-11,24.0,-33.0,3,1,9.0,3.0,7,2,21.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
7fda79ba69b06c0b,a566371ba2ad7152,3,Josh Thomson,2,-10,6.0,-30.0,9,-15,27.0,-45.0,0,-4,0.0,-12.0,1,-4,3.0,-12.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
